_id,MERCHANT_NAME,PAN_NUMBER,MERCHANT_ID,MOBILE_NUMBER,ACQUIRER_NAME,REMARKS,STATUS,REALLOCATED_DATE,REALLOCATD_BY,DATA_SYNCED_DATE,REQUESTED_BRANCH_NAME,REQUESTED_BRANCH_CODE,updated_at
4995,SWASTIK GAHANA PASAL,605138845,356,9851010909,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2022-04-17T11:32:43,12724,2024-07-17T02:44:59,,,23:43.2
2939,SHREE SHAKYA JEWELLERS PVT. LTD.,604306779,360,9841675625,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-07T16:07:11,NEPAL_GOPAL,2024-07-17T02:44:59,,,23:43.2
15601,UTSAV MINI MART PVT LTD,303103013,434,9849467407,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-12-12T17:35:10,MBL_ANUSHA,2024-07-17T02:44:59,,,23:43.2
11936,SUNGAVA JEWELLERS,500136140,436,9851027867,SAGARMATHA Bank,Registered without my knowledge,REALLOCATED,2022-09-18T14:19:48,SBL_KAPAN,2024-07-17T02:44:59,,,23:43.2
36587,DURGA JEWELLERS,302500833,441,9851045780,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-18T13:30:12,993,2024-07-17T02:44:59,,,23:43.2
14332,BLACK OUT,606466583,442,9841810705,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2022-10-20T12:19:17,eSewa_Aarti,2024-07-17T02:44:59,,,23:43.2
8480,NEW NICE LOOK,601392119,445,9849401380,SAGARMATHA Bank,Loan settlement from the other bank,REALLOCATED,2022-07-05T16:36:59,12219,2024-07-17T02:44:59,,,23:43.2
30799,H. L. GOLD & SILVER HOUSE PVT. LTD.,600572952,466,9802025045,SAGARMATHA Bank,Banking relationship with another bank,WITHDRAWN,,,2024-07-17T02:44:59,NEWROAD BRANCH,24,23:43.2
15912,MAX COLLECTION,604934471,476,9841771018,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2022-12-26T14:35:26,SHRIYA,2024-07-17T02:44:59,,,23:43.2
11884,MILKY WAY MART,601374270,484,9841805113,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2022-09-19T11:06:29,eSewa_rakhi,2024-07-17T02:44:59,,,23:43.2
3388,PANCHAKANYA JEWELLERS,304424799,485,9801068589,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-01-31T15:13:26,SMRITI,2024-07-17T02:44:59,,,23:43.2
11239,ORCHIDS GLOBAL PVT. LTD.,606809618,487,9851183277,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2022-08-31T12:23:50,GIBL_UTTAMK,2024-07-17T02:44:59,,,23:43.2
1432,SHREE KUMKUM JEWELLERS PVT. LTD.,605940642,514,9851034971,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-08-17T11:19:55,SAGAR_POUDYAL,2024-07-17T02:44:59,,,23:43.2
3147,DREAM GIRL FANCY STORE,607856006,518,9808249149,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-01T12:36:11,anjana.sapkota,2024-07-17T02:44:59,,,23:43.2
6516,D. K. READYMADE FANCY STORES,301713597,530,9861091330,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-05-03T12:07:27,Kamana_Sajani,2024-07-17T02:44:59,,,23:43.2
11298,NATA  FANCY STORE,303956378,542,9841571632,SAGARMATHA Bank,Want new qr from citizens bank,REALLOCATED,2022-09-01T09:50:34,sabina.dahal,2024-07-17T02:44:59,,,23:43.2
5301,DAS STORE,305083663,546,9860351337,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-03-06T16:37:27,SANIMA_SAROJ,2024-07-17T02:44:59,,,23:43.2
32304,SHAKYA POWER SOLUTION,600898476,554,9841033212,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2024-04-15T16:52:50,SBL_SUNDHARA,2024-07-17T02:44:59,,,23:43.2
23219,MANSAROBAR INTERNATIONAL BUSINESS,303819459,556,9801068411,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-07-18T12:02:11,sabina.dahal,2024-07-17T02:44:59,NEWROAD BRANCH,7,23:43.2
3774,FARIYA CENTER PVT. LTD.,602485256,588,9818123112,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-17T13:55:19,Kamana_Sajani,2024-07-17T02:44:59,,,23:43.2
1179,NEW MADAN FURNISHERS PVT LTD,300074600,596,9808643057,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-28T13:22:29,SIDDHARTHA_UMESH,2024-07-17T02:44:59,,,23:43.2
5163,STAR NAMO BUDDHA ORNAMENT,600996981,633,9851124780,SAGARMATHA Bank,Have loan in another Bank and wants to change the acquiror .,REALLOCATED,2022-02-24T10:07:08,anjana.sapkota,2024-07-17T02:44:59,,,23:43.2
12906,FEEL HOME TRAVELS AND TOURS PVT. LTD.,603502574,642,9851115546,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2022-10-09T10:47:37,CENTURY_PRIZMA,2024-07-17T02:44:59,,,23:43.2
8307,SUNSHINE TILES & MARBLE SUPPLIERS,606973614,647,9851001991,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2022-06-16T11:31:36,anjana.sapkota,2024-07-17T02:44:59,,,23:43.2
22342,AMAZING AUTO PVT. LTD.,600830384,648,9851112399,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-06-30T11:01:55,NEPAL_SUBASH,2024-07-17T02:44:59,Main Branch,1,23:43.2
8742,MISUMI COSMETIC,603820885,656,9818187512,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-06-26T08:10:58,NMB_MAHENDRA,2024-07-17T02:44:59,,,23:43.2
40269,H D Fashion Trade,604079934,663,9868132773,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-17T10:44:26,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
39710,MD ADVENTURE TRAVEL AND TOURS PVT LTD,602438739,666,9851091523,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-14T14:33:55,ILA,2024-07-17T02:44:59,,,23:43.2
24917,NEW B N B TRADERS,600237602,677,9843035449,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-08-18T13:12:18,GLOBAL_ANU,2024-07-17T02:44:59,NEW ROAD BRANCH,2,23:43.2
6947,SALWAR KURTA HOUSE,300195387,686,9851064490,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-28T10:10:28,NMB_MAHENDRA,2024-07-17T02:44:59,,,23:43.2
7100,SAPKOTA HARDWARE CENTER,301877844,687,9849507093,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-05-18T15:57:09,SBL_JORPATI,2024-07-17T02:44:59,,,23:43.2
22216,HOTEL MART PVT.LTD,601594957,702,9851090003,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-06-25T13:40:11,SHRIYA,2024-07-17T02:44:59,PANIPOKHARI,189,23:43.2
12902,SHOP AT KAYA STORE,605720499,718,9818938182,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-10-13T11:14:01,O295,2024-07-17T02:44:59,,,23:43.2
569,SHRADDHA TRADERS,300148934,743,9851097773,SAGARMATHA Bank,Loan at Nepal Bank ltd,REALLOCATED,2022-02-07T15:50:30,NEPAL_SUBASH,2024-07-17T02:44:59,,,23:43.2
14442,ROJINA AND KATINA STORE,600217468,754,9843627062,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2022-10-20T15:24:43,eSewa_Komal,2024-07-17T02:44:59,,,23:43.2
31081,PARADISE GUEST HOUSE PVT.LTD,601100972,757,9851180175,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-03-13T13:00:51,NABIL_POOJA,2024-07-17T02:44:59,HEAD OFFICE,17,23:43.2
10230,GANESH AND SONS MUSICAL ENTERPRISES,606279682,758,9803505655,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-08-10T12:34:37,SAGAR_POUDYAL,2024-07-17T02:44:59,,,23:43.2
33826,Maruti Enterprises,304490804,774,9706534908,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-25T16:36:29,anjana.nagarkoti@support.khalti.com,2024-07-17T02:44:59,,,23:43.2
31775,NEW MIRACLE,301398626,780,9851143218,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-02-28T17:37:15,1319,2024-07-17T02:44:59,,,23:43.2
27690,TEN TO TEN LIQUOR STORE,300990733,819,9841523004,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-11-23T14:54:22,eSewa_Biswash,2024-07-17T02:44:59,Mangalbazaar,G7,23:43.2
2944,BLUE AND WHITE FANCY STORE,301397485,842,9841926336,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-07T16:07:26,NEPAL_GOPAL,2024-07-17T02:44:59,,,23:43.2
6196,SPORTS ZONE,603334409,859,9841747595,SAGARMATHA Bank,Account Closed,REALLOCATED,2022-04-20T17:44:02,SBL_DHAPASI,2024-07-17T02:44:59,,,23:43.2
10284,DHAMALA FANCY STORE,604777270,878,9841666496,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-08-25T13:30:23,SBL_KAPAN,2024-07-17T02:44:59,,,23:43.2
20956,KATHMANDU ORANMENTS,500034389,896,9851023055,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-05-28T10:47:00,Parash07,2024-07-17T02:44:59,,,23:43.2
30209,ASTAMANGAL SUN CHADI PASAL PVT. LTD,601867628,903,9851066606,SAGARMATHA Bank,Mistakenly Registered,REALLOCATED,2024-02-25T10:40:30,PRIME_RESHMA,2024-07-17T02:44:59,PATAN BRANCH,5,23:43.2
18762,SKYLINE TRAVELS AND TOURS,603504879,905,9851210917,SAGARMATHA Bank,To maintain all business transaction in one bank,WITHDRAWN,,,2024-07-17T02:44:59,KTM Main Branch,3,23:43.2
22290,P AND R ENTERPRISES,607185773,922,9851086362,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-06-28T17:25:07,MBL_ANUSHA,2024-07-17T02:44:59,DALLU BRANCH,DLU,23:43.2
5382,ROYAL CHINA MOUNTAIN RESTURANT,606498009,930,9841262823,SAGARMATHA Bank,Business/Management Decision,REALLOCATED,2022-03-06T10:53:41,Parash07,2024-07-17T02:44:59,,,23:43.2
35748,MACHHAPUCHHRE CAFE AND SEKUWA CORNER,601119792,942,9841176711,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-08T12:58:14,Lumbini_Narayantar,2024-07-17T02:44:59,,,23:43.2
10614,PACHALI BHAIRAB PHOTO STUDIO,600580737,952,9841533964,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-08-23T17:39:29,eSewa_rakhi,2024-07-17T02:44:59,,,23:43.2
9439,NEW BLACK BERRY TAILORING CENTER,603058752,968,9808603550,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-07-14T12:42:58,SUNRISE_SUMAN,2024-07-17T02:44:59,,,23:43.2
3852,A L SUPPLIERS,107609324,974,9849057495,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-03T12:29:16,MNBBL_DEVI,2024-07-17T02:44:59,,,23:43.2
33158,MONSTER COLLECTION,602818214,1002,9851229133,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-03-18T16:08:38,NABIN_PARIYAR,2024-07-17T02:44:59,,,23:43.2
897,WELL KNOWN CENTRE 1,302087415,1003,9841302393,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-15T10:43:57,everest_digital,2024-07-17T02:44:59,,,23:43.2
14356,SASHIN FANCY STORE,607615076,1007,9841650779,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2022-10-20T12:55:10,eSewa_Komal,2024-07-17T02:44:59,,,23:43.2
10002,P.R.T. ENTERPRISES,600809977,1011,9851015258,SAGARMATHA Bank,Registered without my knowledge,REALLOCATED,2022-08-03T10:34:16,shrijana.bhattarai,2024-07-17T02:44:59,,,23:43.2
14427,SHUVA KANCHAN FANCY HOUSE*,300909627,1025,9841621892,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2022-10-20T15:10:04,eSewa_Komal,2024-07-17T02:44:59,,,23:43.2
6882,GOVINDA TRADERS,301722751,1031,9851013080,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-05-04T10:04:45,GIBL_UTTAMK,2024-07-17T02:44:59,,,23:43.2
24366,RAJ TRADERS,601096569,1036,9860627823,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-08-18T10:48:26,sabina.dahal,2024-07-17T02:44:59,KAMALADI BRANCH,85,23:43.2
1528,SPLASH GALLERY,608862965,1043,9843019796,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2023-02-27T17:31:24,MBL_LAXMI,2024-07-17T02:44:59,,,23:43.2
13397,GIGABITES AND PC WORLD,606820077,1050,9851118610,SAGARMATHA Bank,QR Standee not received,REALLOCATED,2022-10-11T15:47:08,GIBL_UTTAMK,2024-07-17T02:44:59,,,23:43.2
22247,NEW RESUNGA STORE,605747544,1052,9867101781,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-06-27T09:46:38,Sunrise_Rohit,2024-07-17T02:44:59,Gongabu Branch,68,23:43.2
30895,DHORE PATAN KHAJA GHAR,605060773,1062,9860019475,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-02-21T11:47:10,eSewa_Susam,2024-07-17T02:44:59,,,23:43.2
3152,NEW VALLEY TOP TAILORS,603772719,1063,9849157803,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-01T12:37:16,anjana.sapkota,2024-07-17T02:44:59,,,23:43.2
19162,EASY STORE,500170485,1074,9843498556,SAGARMATHA Bank,Shutdown/Closed,REALLOCATED,2023-04-21T10:32:28,GLOBAL_ANU,2024-07-17T02:44:59,LAGANKHEL BRANCH,7,23:43.2
9603,FASHION FUSION FANCY STORE,303823753,1096,9841583642,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-07-20T10:52:25,Parash07,2024-07-17T02:44:59,,,23:43.2
37104,YUBARAJ MEDICAL HALL,602585185,1114,9807857863,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-22T10:43:22,eSewa_Sabin,2024-07-17T02:44:59,,,23:43.2
22502,GAGA FASHION TRADERS PVT LTD,604342843,1122,9861859241,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-07-03T15:26:27,MBL_SAJIYA,2024-07-17T02:44:59,KAPAN BRANCH,KPN,23:43.2
3145,PATAN ART GALLERY  *,603791767,1123,9841175175,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-01T12:35:55,anjana.sapkota,2024-07-17T02:44:59,,,23:43.2
14351,JAL BINAYAK  STORE,303665588,1131,9851057077,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2022-10-20T12:40:13,eSewa_Komal,2024-07-17T02:44:59,,,23:43.2
28270,DTS MOBILE MAINTAINCE,304468140,1134,9841248542,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2024-01-03T11:07:14,sabina.dahal,2024-07-17T02:44:59,NAYA BANESHWOR BRANCH,52,23:43.2
9480,SAPTARANGI ENTERPRISES,605258127,1161,9851329695,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2022-07-16T11:33:26,MNBBL_SUNITA,2024-07-17T02:44:59,,,23:43.2
6054,SHREE HARISIDDHI BASTRALAYA,602047634,1169,9762450896,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-07T14:52:51,GURKHAS_POOJA,2024-07-17T02:44:59,,,23:43.2
17926,BEST MOBILE ZONE,607336999,1193,9869113503,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-03-14T14:22:13,PRABHU_GARINA,2024-07-17T02:44:59,PALUNGTAR BRANCH,174,23:43.2
29827,DEBU KIRANA STORE *,600232890,1196,9843112046,SAGARMATHA Bank,Account Closed,REALLOCATED,2024-02-08T15:11:37,ANKITB7409,2024-07-17T02:44:59,Branch Office Baneshwar,NP0010102,23:43.2
24751,NEW PANDIT  PASHUPATI COMPUTERS *,302782112,1202,9851087444,SAGARMATHA Bank,Account Closed,REALLOCATED,2023-12-05T15:08:09,11952,2024-07-17T02:44:59,MAIN BRANCH OFFICE,109,23:43.2
30082,New MB Store,302110654,1203,9841233725,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-02-15T10:59:28,1287,2024-07-17T02:44:59,BHAKTAPUR,207,23:43.2
14409,ABC INTERNATIONAL TRADING,600579834,1220,9823119176,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2022-10-20T14:38:12,sudarshant,2024-07-17T02:44:59,,,23:43.2
10362,TIMILSINA KAPADA PASAL,601494549,1221,9841320780,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-08-17T12:53:25,SAGAR_POUDYAL,2024-07-17T02:44:59,,,23:43.2
11766,OM MOTORCYCLE WORKSHOP,608879763,1229,9851175090,SAGARMATHA Bank,Shutdown/Closed,REALLOCATED,2022-09-12T15:34:32,SHRIYA,2024-07-17T02:44:59,,,23:43.2
1363,SMRITI MEDICAL HALL,304724248,1231,9849596681,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-10T15:41:50,PRIME_PRABESH,2024-07-17T02:44:59,,,23:43.2
9463,VIP RESTAURANT AND LOUNGE BAR PVT. LTD,605960220,1235,9804960477,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-07-16T14:49:47,NMB_MAHENDRA,2024-07-17T02:44:59,,,23:43.2
6235,INSTINCT,605443080,1245,9804019806,SAGARMATHA Bank,Dissatisfied with the service,REALLOCATED,2022-04-17T10:03:58,samir.limbu,2024-07-17T02:44:59,,,23:43.2
9462,RETRO HOTEL AND SPA PVT. LTD,605960233,1248,9804960488,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-07-16T14:49:53,NMB_MAHENDRA,2024-07-17T02:44:59,,,23:43.2
13847,SUCCESS TRAVELS & TREKS PVT LTD.,304139563,1251,9801037313,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2022-10-17T11:48:46,sudarshant,2024-07-17T02:44:59,,,23:43.2
40266,SEASONS KO PASAL,608283278,1256,9841582380,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-05-17T10:38:41,eSewa_Sristi,2024-07-17T02:44:59,,,23:43.2
9417,NAMASTE SUN CHADI PASAL,600380236,1266,9851090354,SAGARMATHA Bank,Account Closed,REALLOCATED,2022-07-14T11:38:32,PRIME_ANJU,2024-07-17T02:44:59,,,23:43.2
15462,MOUNTAIN TRADING GEAR,304495092,1282,9841351361,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2022-12-04T09:58:05,sabina.dahal,2024-07-17T02:44:59,,,23:43.2
11940,NEW BHAKTAPUR PRINTING PRESS,605173051,1289,9849174805,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-15T12:40:32,12348,2024-07-17T02:44:59,,,23:43.2
38947,WHITE STONE HOLIDAY NEPAL PVT. LTD.,603549252,1323,9860912364,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-05-24T10:09:29,MEGA_ASHISHG,2024-07-17T02:44:59,THAMEL M 132,132,23:43.2
30882,NEW D S ENTERPRISES,600246152,1324,9849228442,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-03-13T11:27:48,everest_digital,2024-07-17T02:44:59,HEAD OFFICE,0,23:43.2
11212,THE LIMITED,602133526,1364,9801069405,SAGARMATHA Bank,Dissatisfied with the service,REALLOCATED,2022-08-31T11:29:37,eSewa_rakhi,2024-07-17T02:44:59,,,23:43.2
6929,GREEN ELECTRONICS,605137765,1367,9868177717,SAGARMATHA Bank,To maintain all business transaction in one bank,REALLOCATED,2022-04-28T10:10:35,NMB_MAHENDRA,2024-07-17T02:44:59,,,23:43.2
5949,WELCOME LIQUOR SHOP,608132923,1376,9851229455,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-03T14:29:52,11609,2024-07-17T02:44:59,,,23:43.2
11447,M R S ENTERPRISES,605116917,1407,9849972141,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-04T10:16:50,PRIME_ANJU,2024-07-17T02:44:59,,,23:43.2
25225,HEAT COOL TRADING,300215045,1431,9851065746,SAGARMATHA Bank,To maintain all business transaction in one bank,WITHDRAWN,,,2024-07-17T02:44:59,BAGDURBAR BRANCH,87,23:43.2
3849,ASIAN SUPER STORE PVT LTD,606838508,1445,9860205160,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-03T12:29:03,MNBBL_DEVI,2024-07-17T02:44:59,,,23:43.2
2277,LUBHOO CENTER,605164051,1451,9849688261,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-01-27T14:15:18,SUNRISE_RAJENDRA,2024-07-17T02:44:59,,,23:43.2
5934,A HAYAT ENTERPRISES,303729967,1463,9840171982,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-03T11:17:27,anjana.sapkota,2024-07-17T02:44:59,,,23:43.2
12409,SAMPADA JEWELLERS,607144035,1480,9841356055,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-20T11:38:26,SHRUTIK5943,2024-07-17T02:44:59,,,23:43.2
11482,RABISU INTERNATIONAL PVT LTD,600824248,1502,9851055850,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-04T10:35:42,SMRITI,2024-07-17T02:44:59,,,23:43.2
3389,KHUKURI CRAFT,301398671,1504,9841375715,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-01-31T15:13:30,SMRITI,2024-07-17T02:44:59,,,23:43.2
11938,ALPHA MOBILE AND ELECTRONICS,607264478,1511,9851119809,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-20T12:22:01,O295,2024-07-17T02:44:59,,,23:43.2
7731,SHREE RAJ TRADERS *,301121226,1513,9841225462,SAGARMATHA Bank,Banking relationship with another bank,APPROVED,,,2024-07-17T02:44:59,,,23:43.2
7696,MA BHAGWATI MEAT MART,603199853,1515,9841350703,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-05-26T16:37:59,RAJENDRA8346,2024-07-17T02:44:59,,,23:43.2
10432,CLASSIC HARDWARE,604993926,1516,9841790821,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-08-13T16:14:52,SHRIYA,2024-07-17T02:44:59,,,23:43.2
18303,BAL GANESH TRADERS,600380146,1533,9818903945,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-03-22T16:14:34,REEMAY,2024-07-17T02:44:59,ASON BRANCH,7,23:43.2
14641,SAROBAR BEAUTY PARLOUR AND BARBER SHOP PVT LTD *,604365684,1537,9803101715,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2022-10-20T17:47:42,eSewa_Aarti,2024-07-17T02:44:59,,,23:43.2
9528,NEW SHUVAM ENTERPRISES,302597217,1538,9841439897,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-07-26T16:16:24,shrijana.bhattarai,2024-07-17T02:44:59,,,23:43.2
1360,KATHMANDU BULLION COMPANY PVT LTD,601399789,1558,9851048308,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-10T15:41:37,PRIME_PRABESH,2024-07-17T02:44:59,,,23:43.2
21663,KALINCHOWK FURNITURE AND FURNISHING,303855684,1564,9851157618,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2023-06-20T15:34:23,PRAMILAK,2024-07-17T02:44:59,PEPSICOLA BRANCH,48,23:43.2
5730,KRISHNA ELECTRONICS,600308612,1571,9851086452,SAGARMATHA Bank,Registered without my knowledge,WITHDRAWN,,,2024-07-17T02:44:59,,,23:43.2
6483,BIKRAM KUMAR RAJBHANDARI,300665325,1576,9847027291,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-15T10:46:03,PRABHU_SUNIL,2024-07-17T02:44:59,,,23:43.2
26497,KSHITIZ TOURS AND TRAVELS PVT.LTD.,302365100,1581,9857020996,SAGARMATHA Bank,Loan settlement from the other bank,REALLOCATED,2023-10-13T11:43:58,PRABHU_SUNIL,2024-07-17T02:44:59,BUTWAL BRANCH,2,23:43.2
5700,PALPALI DHAKA AND HANDICRAFTS,301741291,1598,9851067064,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-04-04T13:15:15,GIBL_UTTAMK,2024-07-17T02:44:59,,,23:43.2
2585,SHRESTHA MOTORCYCLE HOUSE,303694388,1606,9803048611,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-17T12:27:14,ICFC_KISHOR,2024-07-17T02:44:59,,,23:43.2
546,TRILOKYA BIJAYA JYASA PASA,305268211,1607,9861191903,SAGARMATHA Bank,Not satisfied with the service of current merchant,REALLOCATED,2022-02-06T10:05:32,SANIMA_SAROJ,2024-07-17T02:44:59,,,23:43.2
27952,AATHRAI TERATHUM SUNCHANDI PASAL,608298935,1611,9860406020,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2024-01-03T14:06:22,SYSTEM,2024-07-17T02:44:59,HEAD OFFICE,17,23:43.2
14431,SHREE GANESH ELECTRONICS,302750683,1627,9851004047,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2022-10-20T15:13:12,eSewa_Komal,2024-07-17T02:44:59,,,23:43.2
7258,SUVARNA AABHUSAN,600806756,1639,9841244037,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-05-10T15:28:28,eSewa_Komal,2024-07-17T02:44:59,,,23:43.2
3532,S MATCHING CENTER,604181097,1663,9816161222,SAGARMATHA Bank,Acquirer Changed From Fonepay system for previously approved release requests,REALLOCATED,2022-02-23T14:45:21,MEGA_ASHISHG,2024-07-17T02:44:59,,,23:43.2
37396,NUDGE INTERNATIONAL,600379526,1704,9851022150,SAGARMATHA Bank,Direct Acquired,REALLOCATED,2024-04-23T12:46:38,eSewa_Sabin,2024-07-17T02:44:59,,,23:43.2
12730,SUPRIM ENTERPRISES,605452231,1718,9847254865,SAGARMATHA Bank,Banking relationship with another bank,REALLOCATED,2022-09-29T14:05:15,GIBL_UTTAMK,2024-07-17T02:44:59,,,23:43.2
